row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_mng_user_telno,faci_nm,faci_road_addr,faci_addr
909,정상운영,34.16777103,테니스장,완도군,비자리,126.654252,전라남도,061-550-5437,소안 테니스장,,전남 완도군 소안면 비자리 1008
910,정상운영,35.69862869,테니스장,거창군,일부리,128.0207752,경상남도,055-940-8733,가조면일부리테니스장,,경남 거창군 가조면 일부리 1262
911,정상운영,36.49787653,테니스장,사천시,대진리,127.265434,경상남도,055-831-2421,곤양하수처리장내테니스장,경상남도 사천시 곤양면 석문길 40,경상남도 사천시 곤양면 대진리 856
912,정상운영,36.49787653,테니스장,사천시,방지리,127.265434,경상남도,055-831-2421,하수도사업소 내 테니스장,경상남도 사천시 사남면 공단2로 193,경상남도 사천시 사남면 방지리 200
913,정상운영,35.82642985,테니스장,경산시,교촌리,128.8275225,경상북도,053-810-5419,자인테니스장,경상북도 경산시 자인면 자인공단4로 36,경상북도 경산시 자인면 교촌리 22-4
914,정상운영,36.16588566,테니스장,영동군,매천리,127.7833,충청북도,043-740-5995,실외테니스장,충청북도 영동군 영동읍 영동황간로 123,충청북도 영동군 영동읍 매천리 110-1
915,정상운영,37.37705836,테니스장,정선군,애산리,128.6747444,강원도,033-560-2768,정선 테니스장,강원도 정선군 정선읍 애산로 60,강원도 정선군 정선읍 애산리 768 정선종합경기장 정선체육관
916,정상운영,37.20375582,테니스장,화성시,반송동,127.0612102,경기도,031-5189-6188,센트럴파크 테니스장,경기도 화성시 동탄공원로1길 26-23(반송동),경기도 화성시 반송동 59
917,정상운영,35.19083916,테니스장,,삼락동,128.9779881,부산광역시,051-310-6024,삼락생태공원테니스장3면(수관교),부산 사상구 삼락동 29-14,부산 사상구 삼락동 29-14
918,정상운영,36.24558627,테니스장,구미시,동부리,128.3004349,경상북도,054-480-4915,비봉산 체육공원,경상북도 구미시 선산읍 선주로 127-4,경상북도 구미시 선산읍 동부리 산1-2
919,정상운영,35.38709599,테니스장,산청군,양전리,128.0121834,경상남도,055-970-6433,신등 테니스장,경상남도 산청군 신등면 신등가회로113번길 18,경상남도 산청군 신등면 양전리 163
920,정상운영,37.54502313,테니스장,영등포구,양화동,126.8857603,서울특별시,02-2670-3522,양평누리체육공원 테니스장,서울 영등포구 양화동 4-1,서울 영등포구 양화동 4-1
921,정상운영,35.22024108,테니스장,해운대구,반송동,129.1592756,부산광역시,051-749-4542,반송공원 테니스장,부산광역시 해운대구 반송순환로 100-51(반송동),부산광역시 해운대구 반송동 844-2
922,정상운영,36.49177422,테니스장,세종시,,127.2717369,세종특별자치시,044-301-3936,세종중앙공원 체육시설 테니스장,세종특별자치시 중앙공원로 60(세종동),세종특별자치시 세종동 107-121
923,정상운영,36.49177422,테니스장,세종시,,127.2717369,세종특별자치시,044-301-3936,세종중앙공원 체육시설 족구장,세종특별자치시 중앙공원로 60(세종동),세종특별자치시 세종동 107-121
924,정상운영,36.49177422,테니스장,세종시,,127.2717369,세종특별자치시,044-301-3936,세종중앙공원 체육시설 농구장,세종특별자치시 중앙공원로 60(세종동),세종특별자치시 세종동 107-121
925,정상운영,35.19632882,테니스장,,강동동,128.9305181,부산광역시,051-888-3735,서부사업소 테니스장,부산광역시 강서구 강동신덕1길 13(강동동),부산광역시 강서구 강동동 1539
926,정상운영,37.42984665,테니스장,시흥시,방산동,126.7792663,경기도,031-310-3159,방산 공영차고지 테니스장,경기 시흥시 방산동 123-43,경기 시흥시 방산동 123-43
927,정상운영,35.23079881,테니스장,창원시,사파동,128.6984643,경상남도,055-220-4066,창원시립테니스장,경상남도 창원시 성산구 비음로25번길 17(사파동),경상남도 창원시 성산구 사파동 160-1 창원종합테니스장
