addr_ctpv_nm,nation_yn,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"서울특별시","N",234,"20230301","정상운영","2023-05-12","없음","07645",100,"눈빌리지 2층 (공항동)","","축구","강서구","","강서구","07645","","2023-05-12","신고","서울특별시","아트체육","서울특별시 강서구 방화대로8길 24 (공항동)","Y","체육교습업","서울특별시 강서구 공항동 1344-6 눈빌리지"
"서울특별시","N",235,"","정상운영","2016-12-31","","","","","zCJxA1HCIMRQ5rWV5gTSxXpDWvq9MIcsRe5Eq5G7Ueg=","축구장","용산구","","용산구","","","2020-07-27","공공","서울특별시","한강공원이촌지구축구장2","","N","축구장",""
"서울특별시","N",236,"20210119","정상운영","2021-03-04","없음","08094",317,"지층 (신정동)","GoUOw3zNwVHh9DLZg75L2OhMAkKhxBVPHQyLysFBLKI=","축구","양천구","신정동","양천구","08094","","2022-12-16","신고","서울특별시","해바","서울특별시 양천구 목동서로 355 (신정동)","Y","체육교습업","서울특별시 양천구 신정동 322-1"
"경기도","N",237,"20210511","정상운영","2021-05-13","실내","15010",227,"","NYUZskcKvRBcMkAT791R/4etLN79j9Z8JPIlXH+amPk=","축구","시흥시","정왕동","시흥시","15010","","2021-05-13","신고","경기도","배곧 주니어 스포츠클럽","경기도 시흥시 배곧4로 22 (정왕동)","Y","체육교습업","경기도 시흥시 정왕동 2475-1 배곧타운2"
"경기도","N",238,"20210204","정상운영","2021-03-12","실내","16837",125,"상경빌딩 지하2층","SNNBIfBM01kNQetVlQ264UabZVYytcaXvGYCgBIy+fM=","축구","용인시","풍덕천동","용인시","16837","","2022-11-03","신고","경기도","수지에프씨","경기도 용인시 수지구 수지로342번길 32 (풍덕천동)","Y","체육교습업","경기도 용인시 수지구 풍덕천동 704-1"
"경기도","N",239,"20211110","정상운영","2021-11-22","실내","16323",476,"상가동 B1","TJ55fC66hULIVkK7tzo7NMOFtSrRRUXmC2rGkexONoY=","축구","수원시","천천동","수원시 장안구","16323","031-268-8077","2021-11-22","신고","경기도","애플스포츠","경기도 수원시 장안구 정자로41번길 12(천천동, 비단마을 신명아파트)","Y","체육교습업","경기도 수원시 장안구 천천동 482 비단마을 신명아파트"
"서울특별시","N",240,"20211020","정상운영","2022-03-07","실내","07060",246,"","kYP/4X7wWlQixGSxdW9QpXjwG5DReru80m6ByuNL5mc=","축구","동작구","신대방동","동작구","07060","","2022-03-08","신고","서울특별시","두나미스 축구 클럽","서울특별시 동작구 여의대방로22길 132(신대방동)","Y","체육교습업","서울특별시 동작구 신대방동 349-24"
"인천광역시","N",241,"20220529","정상운영","2022-06-27","실내","22376",448,"","60ZsWSxIvoOH1PqAmXm91eT0lAbJ521gaR1kXZN6Wk8=","축구","중구","운서동","중구","22376","032-746-6434","2022-06-27","신고","인천광역시","PEC 스포츠 아카데미","인천광역시 중구 영종대로196번길 15-25(운서동, 운서역 반도유보라 퍼스티지)","Y","체육교습업","인천광역시 중구 운서동 3099-4 운서역 반도유보라 퍼스티지"
"경상남도","N",242,"20221125","정상운영","2022-12-07","실내","50819",306,"힐튼타워 901, 902호 (어방동)","I0hO7XzeUd+VPbQM/ECTe084SuhQS4SgZQ5/6Jcot2Y=","축구","김해시","어방동","김해시","50819","","2022-12-07","신고","경상남도","에이스풋볼스포츠클럽","경상남도 김해시 인제로188번길 6(어방동)","Y","체육교습업","경상남도 김해시 어방동 523 힐튼타워"
"경기도","N",243,"20220922","정상운영","2022-12-26","없음","10305",356,"","nFNBbODCWB0h8xkCXrhWmePT8XbZfQpk4pHrcrBVPYc=","축구","고양시","풍동","고양시","10305","031-905-7794","2022-12-26","신고","경기도","드림스포츠 축구교실","경기도 고양시 일산동구 숲속마을로 20(풍동)","Y","체육교습업","경기도 고양시 일산동구 풍동 1278-2"
"경기도","N",244,"20220413","정상운영","2022-12-26","없음","10450",1460,"","NBMvcKNHxalYV+3Jt5GoFJyTYm46gswYUpOXjMNOIEw=","축구","고양시","백석동","고양시","10450","02-3412-4940","2023-04-20","신고","경기도","(주)주니어유나이티드아카데미","경기도 고양시 일산동구 중앙로 1036(백석동)","Y","체육교습업","경기도 고양시 일산동구 백석동 1242 베스트 고양터미널"
"경기도","N",245,"20220531","정상운영","2022-12-26","없음","10305",183,"힘찬프라자 601호 (풍동)","TrV683D040zotyoo0uK5UzqXj/DfPaLjNYNg1RqQTxM=","축구","고양시","","고양시","10305","","2023-02-07","신고","경기도","백야유나이티드FC","경기도 고양시 일산동구 숲속마을1로 76(풍동)","Y","체육교습업","경기도 고양시 일산동구 풍동 1275 힘찬프라자"
"충청북도","N",246,"20221228","정상운영","2023-01-06","없음","28381",328,"","tnyp0FCig8ICHaJ4Jt7AHy7nXk2balCFm9hTB4ktmHU=","축구","청주시","강서동","청주시 흥덕구","28381","043-239-2009","2023-01-07","신고","충청북도","J.T.J 풋볼아카데미","충청북도 청주시 흥덕구 가포산로 188(강서동)","Y","체육교습업","충청북도 청주시 흥덕구 강서동 204-6"
"","N",247,"","정상운영","2018-02-22","없음","413824","","","gnx1OAd+ooOymyTRIZ8iOYyq/dnQohdJEKAoP7NZvC4=","축구장","파주시","","","","031-940-5234","2020-07-27","공공","경기도","조리체육공원축구장","","N","축구장","경기 파주시 조리읍 봉일천리 79-178"
"경기도","N",248,"","정상운영","2017-12-18","","","","","LvCjQSjOezUB25m9L2O+uTr4XAawD6n6waj4anSXWpw=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(동학산공원(14호))","화성시 석우동 4","N","축구장","화성시 석우동 4"
"경기도","N",249,"","정상운영","2017-12-18","없음","","","","P9Sg/4EfXrrGNpV8hvWVdzK36wZ+URFlHQl6KG/A1HQ=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(매송안보테마공원)","화성시 매송면 어천리 222-6","N","축구장","화성시 매송면 어천리 222-6"
"경기도","N",250,"","정상운영","2017-12-18","없음","","","","KWwq9PNtBeZN6Sqiiu20KYVsyTI1MmeUqHrWwp8PcQc=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(송산체육시설)","화성시 송산면 삼존리 124번지 일원","N","축구장","화성시 송산면 삼존리 124번지 일원"
"경기도","N",251,"","정상운영","2017-12-18","없음","","","","L1zdKcMGbcfMUR5tHZ7ucRpR8M0ovSOoW5WNG+AbZJY=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(향남2 화합공원)","화성시 향남읍 상신리 1256","N","축구장","화성시 향남읍 상신리 1256"
"경기도","N",252,"","정상운영","2017-12-18","없음","","","","QeJjENKiIqdtUPuAT0UMI0S20JsbzQTAY6gGmdXB/X0=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(마도근린공원)","화성시 마도면 쌍송리 673","N","축구장","화성시 마도면 쌍송리 673"
"경기도","N",253,"","정상운영","2017-12-18","없음","","","","UD+/1tyNyLYAee6DPImChlN8Cfx9z72Zg29XT0nzL6w=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(하길근린공원)","화성시 향남읍 하길리 1409-1","N","축구장","화성시 향남읍 하길리 1409-1"
"경기도","N",254,"","정상운영","2017-12-18","없음","","","","MaZqhvd4dWBdmeR5+8NoMqcIWrTou0YO6BbFMWCrWLI=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(동탄2 3호 체육공원)","화성시 동탄면 장지리 산15","N","축구장","화성시 동탄면 장지리 산15"
"경기도","N",255,"","정상운영","2017-12-18","없음","","","","nsy6RpFDDc9ovOd+7aIPWw8FQVN0TuP5JoLKEY21X0Y=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(화성호 가축분뇨공공처리시설)","화성시 마도면 청원리 공유수면","N","축구장","화성시 마도면 청원리 공유수면"
"","N",256,"","정상운영","2018-01-31","실외","422230","","","PkotsH6NvJATMkRJK9ftBwRn2mj5VnP+U2QpJMG/zy0=","축구장","부천시","","","","032-340-5370","2020-07-27","공공","경기도","성주산생활체육공원인조잔디구장","","N","축구장","경기 부천시 소사본동 188-6"
"경기도","N",257,"","정상운영","2018-01-31","실외","14559","","","ilEpgYghi7kXpwdAh6CyM7dKMzXRkJ7sQRQzybYfx8w=","축구장","부천시","원미동","부천시","14559","032-340-5370","2020-07-27","공공","경기도","원미운동장","경기도 부천시 조마루로427번길 26 (원미동)","N","축구장","경기도 부천시 원미동 8-16"
"경기도","N",258,"19990101","정상운영","2018-01-31","실외","","","","UvuAwBVs0pPFKhi31+vIYrg0fTR4MO4iwZll1++/9gE=","축구장","부천시","원미동","부천시","","032-340-5370","2021-06-21","공공","경기도","원미운동장 인조잔디구장","경기 부천시 원미동 16","N","축구장","경기 부천시 원미동 16"
"인천광역시","N",259,"","정상운영","2016-12-31","","","","","kXt6e1vi4P9eZflmqT4fJ8F8YIVwkUxQlsL2ZBxDxcw=","축구장","강화군","","강화군","","","2020-07-27","공공","인천광역시","양도공설운동장","","N","축구장",""
"경기도","N",260,"","정상운영","2017-12-18","없음","","","","X46LotVCfpUnBZZ/GnUDOaeh6ZRVwMU5dReYZ+2xtN4=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(인곡1저류지)","화성시 능동 1106","N","축구장","화성시 능동 1106"
"경기도","N",261,"","정상운영","2017-12-18","없음","","","","BrVZwPXHcGacyyUeNo2qch3TeCqixt3E+j9zWsx7HeM=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(장안남산체육공원)","화성시 장안면 사랑리 2-4","N","축구장","화성시 장안면 사랑리 2-4"
"경기도","N",262,"19990101","정상운영","2017-12-18","실외","",1652,"","byEl109sUXZrTyNavjXC+JPFnBq/mstfTgMH+ZvF4l4=","축구장","화성시","","화성시","","031-355-1292","2021-07-09","공공","경기도","풋살구장(행복근린공원)","화성시 반월동 875","N","축구장","화성시 반월동 875"
"경기도","N",263,"","정상운영","2017-12-18","없음","","","","YAPrdbmdlGUDKuFCVh+vr7L23MLGJi4cbRsrkG3UgbQ=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(쌍봉산근린공원)","화성시 우정읍 조암리 산28-2일원","N","축구장","화성시 우정읍 조암리 산28-2일원"
"경기도","N",264,"","정상운영","2017-12-18","실외","","","","dVcX6B/gLv52BA1dkG45BkytRpEOZSc6BWWIAv1UeEs=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(비봉인공습지)","화성시 비봉면 유포리 인공습지","N","축구장","화성시 비봉면 유포리 인공습지"
"부산광역시","N",265,"","정상운영","2016-12-31","","","","","GWFEhsKubQbh8p8jG/sQbfHVXtB5gNgxInoc7xtxJ7A=","축구장","금정구","","금정구","","","2020-07-27","공공","부산광역시","구민운동장","","N","축구장",""
"경기도","N",266,"","정상운영","2017-12-18","","","","","iY3tJhwOeoTufirajjhK3wzGoQ/fklkn30ZZFrhSvK8=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(동탄1호체육공원)","화성시 영천동 670-2","N","축구장","화성시 영천동 670-2"
"경기도","N",267,"","정상운영","2017-12-18","없음","","","","P2v2M2Za0wpMOoMl2WZlyj5GNw+Do9WLLbKfRVQCS8w=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(매송체육공원)","화성시 매송면 원평리 579","N","축구장","화성시 매송면 원평리 579"
"울산광역시","N",268,"","정상운영","2016-12-31","","","","","SGwOI+0WYl8krxYmJqUR2UvGLr40x65xWVN3/dfmPj4=","축구장","","","울주군","","","2020-07-27","공공","울산광역시","굴화수질개선사업소축구장","","N","축구장",""
"경기도","N",269,"","정상운영","2017-12-16","실외","17799","","","Xfx9WjYU36BC2kRi1tBnvPyp1aePqHrfQULeyGegxp8=","축구장","평택시","후사리","평택시","17799","","2020-07-27","공공","경기도","평택 서부공설운동장","경기도 평택시 청북읍 서해로 1528-18","N","축구장",""
"경기도","N",270,"","정상운영","2017-12-16","실외","17819","","","nUR1fzmZw5pk4IUos8Cs0lIWStaK/mbQ0hmfFHnAxjc=","축구장","평택시","숙성리","평택시","17819","","2020-07-27","공공","경기도","오성 체육시설 축구장","경기도 평택시 오성면 숙성시장길 54-7","N","축구장",""
"경기도","N",271,"","정상운영","2017-12-16","실외","17805","","","6vgURDQs4C3zzRBdes5L6ndHt6wfDW7ZICn08wMAlqs=","축구장","평택시","옥길리","평택시","17805","","2020-07-27","공공","경기도","청북 새터공원 축구장","경기도 평택시 청북읍 안청로2길 60","N","축구장",""
"경기도","N",272,"","정상운영","2017-12-18","없음","","","","3Gkbml50qsvtdxsYDD8ar1bjW21nRJoBvk4SVv5PjiI=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(햇빛어린이공원(현대1호))","화성시 반월동 184-3","N","축구장","화성시 반월동 184-3"
"경기도","N",273,"","정상운영","2017-12-18","없음","","","","cWSCBMSmcTsbN1YOFK5N3avBYLqFR+a6XtFuB0ZEYes=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(장안2첨단산업단지공원(2호))","화성시 장안면 수촌리 1470-1","N","축구장","화성시 장안면 수촌리 1470-1"
"경기도","N",274,"","정상운영","2017-12-18","없음","","","","j8Nf4QnIY0VJBOIWqNkifejgokK79Uo3TjSnJVEcVe0=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(도원체육공원)","화성시 향남읍 행정리 478 ","N","축구장","화성시 향남읍 행정리 478 "
"경기도","N",275,"","정상운영","2017-12-18","없음","","","","hHBPNi5pCKCLivFntpk3NkRNEshUVTc6c7k6nNzE0T4=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(동탄센트럴파크)","화성시 반송동 59 ","N","축구장","화성시 반송동 59 "
"경기도","N",276,"","정상운영","2017-12-18","없음","","","","MtRMK1loJOD7YayWej5838PeTokbLotrAoLc76Qg8xs=","축구장","화성시","","화성시","","","2020-07-27","공공","경기도","축구장(큰재봉공원)","화성시 석우동 45","N","축구장","화성시 석우동 45"
