addr_ctpv_nm,stand_seat_cnt,nation_yn,row_num,base_ymd,fmng_dept_nm,faci_stat_nm,faci_mng_type_cd,fmng_type_gb_nm,reg_dt,fmng_cpb_nm,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_cd_hash,fmng_cp_nm,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_mng_user_telno,faci_nm,faci_road_addr,cp_ymd,atnm_chk_yn,fcob_nm,faci_addr,stand_cpt_psn_cnt,ssm_dsn_yn
"전라남도","","N",169,"","","정상운영","자체운영        ","지자체","2016-12-31","곡성군","실내","35.2811243177","57537",99,"sFWUHiivrbgPi69HforESLbU8FK52damorlimyPfKmc=","전라남도","테니스장","곡성군","교촌리","곡성군","57537","","127.2874900323","2020-07-27","공공","전라남도","","곡성정구장","전라남도 곡성군 곡성읍 학교로 56","","N","테니스장","","",""
"전라북도",300,"N",170,"20020101","","정상운영","","지자체","2016-12-31","익산시","","","",490,"KIHL2jwo1r43pQctA/upnAdh0DS8THjGAgL8D60YixA=","전라북도","테니스장","익산시","","익산시","","859-4616","","2016-12-31","공공","전라북도","063-859-4616","중앙체육공원테니스장","","20020101","N","테니스장","",300,""
"충청북도","","N",171,"","체육팀","정상운영","자체운영        ","지자체","2016-12-31","진천군","실외","36.8700266883","365802",77,"ujt0CjsSN5B1uHRuWyVNbdt89+3o/oEi1MmBa0IG5k0=","충청북도","테니스장","진천군","","진천군","365802","","127.411403074","2020-07-27","공공","충청북도","043-539-3614","진천공설테니스장","진천읍 장관리 697-1","","N","테니스장","",150,""
"충청남도",500,"N",172,"","교육체육과","정상운영","자체운영        ","지자체","2016-12-31","예산군","실외","36.6764164859","32438","","t74AxB9ckLMrNR4/aSg25kb0uPBdKIWeD2mvm/50InM=","충청남도","테니스장","예산군","향천리","예산군","32438","","126.8610185416","2020-07-27","공공","충청남도","041-339-8264","예산군테니스장","충청남도 예산군 예산읍 예산로 354","","N","테니스장","",500,""
"경상북도",100,"N",173,"20161107","체육지원","정상운영","자체운영        ","지자체","2016-11-07","울릉군","실내외","37.48253771713513","40229",519,"uI0jk4UnRJl+7y9+5CSWPaw0z7iDWCQqBqzAqka1ybc=","경상북도","테니스장","울릉군","사동리","울릉군","40229","054-790-6372","130.8928225224158","2020-05-20","공공","경상북도","054-790-6372","울릉사동테니스장","경상북도 울릉군 울릉읍 사동리 90-1","","N","테니스장","경상북도 울릉군 울릉읍 사동리 12-2",150,"X"
"경기도",156,"N",174,"","","정상운영","","지자체","2016-12-31","하남시","실외","37.4951787313","476802","","dflvv0f2j0HaPiQNakDNttf1Ba5VrB7T8EMAdFh3pz8=","경기도","테니스장","양평군","","하남시","476802","","127.486926547","2020-07-27","공공","경기도","","갈산생활체육공원테니스장","양평읍 양근리 645-2","","N","테니스장","경기 양평군 양평읍 양근리 645-2",156,""
"경상남도","","N",175,"20100723","체육진흥과","정상운영","자체운영        ","지자체","2016-12-31","진주시","없음","35.1829544396","52830","","7MgDqvo6E0Fzb27l0LiPHx50IZ0p/zGL+G7UiS1zG9U=","경상남도","테니스장","진주시","충무공동","진주시","52830","","128.1358517333","2017-01-31","공공","경상남도","055-749-2126","진주종합경기장테니스장","경상남도 진주시 동진로 415 (충무공동)","20100723","N","테니스장","","",""
"강원도","","N",176,"","삼척시청 (문화공보실)","정상운영","위탁운영        ","지자체","2016-11-07","삼척시","실외","34.9864818518","",56,"1iK0YncBmyJMGrMpz8aoUsSeE2MHwhFljgFbkiyNz1g=","강원도","테니스장","삼척시","","삼척시","","","128.046138438","2020-07-27","공공","강원도","","교동테니스장","남양동 142-2","","N","테니스장","남양동 142-2",100,""
"경기도","","N",177,"","","정상운영","","지자체","2016-12-31","하남시","실외","37.4937564902","","","tzN/zT42GM58WH0p/y7hCkAikiQ3cjzOPsaCvIPcAcM=","경기도","테니스장","양평군","","하남시","","","127.398046013","2020-07-27","공공","경기도","","강하생활체육공원테니스장","강하면 운심리","","N","테니스장","경기 양평군 강하면 운심리","",""
"경기도","","N",178,"","","정상운영","","지자체","2016-12-31","파주시","","37.8292543243","413863","","MAK3x1iT47u0F5IWagGAG/zYL6erLy56ewcZq9sawUA=","경기도","테니스장","파주시","","파주시","413863","","126.84935664","2020-07-27","공공","경기도","","연풍리체육공원테니스장","파주읍 연풍리 10-13","","N","테니스장","경기 파주시 파주읍 연풍리 10-13","",""
"제주특별자치도","","N",179,"","","정상운영","","지자체","2016-12-31","제주시","","","","","OM/4Fclz5MdD/eyXA9d5ZQArEyG981hgv+gpAU0jHPM=","제주특별자치도","테니스장","제주시","","제주시","","","","2020-07-27","공공","제주특별자치도","","제주시생활체육공원테니스장","","","N","테니스장","",200,""
"충청남도",200,"N",180,"19990101","문화체육관광과","정상운영","위탁운영        ","지자체","2016-12-31","부여군","실외","36.2776343199047","33117",1322,"94+AT98AJCXVQ/Rw563tyraGBuCrmEAed86YHT3evA8=","충청남도","테니스장","부여군","나복리","부여군","33117","041-835-2941","126.864507758769","2022-07-05","공공","충청남도","041-830-2225","종합운동장테니스장","충청남도 부여군 규암면 호수로 82","","N","테니스장","충청남도 부여군 규암면 나복리 456",200,"N"
"경기도","","N",181,"","","정상운영","","지자체","2016-12-31","하남시","실외","","","","VCoIkmVF9MK3ZeOD7nuJust1v9FAT5IitOxVc+WCHUM=","경기도","테니스장","양평군","","하남시","","","","2020-07-27","공공","경기도","","양동레포츠공원테니스장","","","N","테니스장","","",""
"대구광역시","","N",182,"20101224","환경자원사업소 시설운영과","정상운영","자체운영        ","지자체","2016-11-07","","없음","35.8825337253","42926","","CIph57ZWmpON43Ma4rGwtvWmavxuVtDQKFg6NCHmLkU=","대구광역시","테니스장","","방천리","달성군","42926","053-803-5421","128.509346993","2017-12-28","공공","대구광역시","053-803-5421","환경자원사업소테니스장","대구광역시 달성군 다사읍 다사로 820","20101224","N","테니스장","","",""
"경상남도","","N",183,"","의창구청 문화위생과","정상운영","자체운영        ","지자체","2016-12-31","창원시","실외","35.3467509528","51101","","6jIRj8yzkoVPwByMTuhZ4yOm/SjghDAFKjfBGfWxLVI=","경상남도","테니스장","창원시","마산리","창원시 의창구","51101","","128.6185392461","2020-07-27","공공","경상남도","055-212-4063","북면공설운동장테니스장","경상남도 창원시 의창구 북면 정렬대로 1115","","N","테니스장","","",""
"경상북도","","N",184,"","새마을경제과","정상운영","위탁운영        ","지자체","2016-11-07","봉화군","","36.88852432948518","","","c4AmYlmlv3AecgyFSLQV51GAYcYBv8XfKBV6JfpkO+Y=","경상북도","테니스장","봉화군","","봉화군","","054-679-6133","128.7308714061243","2020-07-27","공공","경상북도","054-679-6133","봉화체육공원테니스장","","","N","테니스장","","",""
"전라남도","","N",185,"","문화예술과","정상운영","자체운영        ","지자체","2016-12-31","고흥군","실외","34.6144484159","59537",82,"GTofaQLWNsmRodL2hXGUo5XTP3fL98HrxJAbXfeGWvU=","전라남도","테니스장","고흥군","남계리","고흥군","59537","061-830-6719","127.2916531172","2020-01-30","공공","전라남도","061-830-6728","고흥군민회관테니스장","전라남도 고흥군 고흥읍 고흥로 1852-23","","N","테니스장","전라남도 고흥군 고흥읍 남계리 247 테니스장",200,"X"
"충청남도","","N",186,"","","정상운영","","지자체","2016-12-31","금산군","","","","","qOvtsNseoEPhMrBW65N5h+CX3YBirOCHjfQw/LvU8hc=","충청남도","테니스장","금산군","","금산군","","","","2020-07-27","공공","충청남도","","종합운동장테니스장","","","N","테니스장","","",""
"전라남도",350,"N",187,"20091115","체육과","정상운영","위탁운영        ","지자체","2016-12-31","광양시","실외","34.98203257","57728",172,"cagf3XeB+UnO0ed4rQeYd+xPsyUBxMch6E7pFJ91MMg=","전라남도","테니스장","광양시","석사리","광양시","57728","","127.5730716889","2017-03-01","공공","전라남도","061-797-3900","광양시립테니스장","전라남도 광양시 봉강면 매천로 685","20091115","N","테니스장","",400,""
"경기도",16,"N",188,"20101206","문화체육과","정상운영","위탁운영        ","지자체","2016-11-07","의왕시","실외","37.3824080769","16031",0,"FXB8D3HCuLBrLQJzScRNcFNNnuLLYyAmCurhuJMabFM=","경기도","테니스장","의왕시","내손동","의왕시","16031","031-8086-7424","126.9836502278","2018-04-09","공공","경기도","031-345-2544","내손약수체육시설테니스장","경기도 의왕시 정우2길 6-1 (내손동)","20101206","N","테니스장","경기도 의왕시 내손동  529 내손테니스장",80,"N"
"서울특별시","","N",189,"","한강공원관리사업소","정상운영","자체운영        ","지자체","2016-12-31","","없음","37.52730970217595","05097","","EIRmOlXmP7I0LPiVTv9fA/X0PqT6Lu2AaqAVKDQPTMk=","서울특별시","테니스장","","자양동","","05097","","127.07783400907314","2020-07-27","공공","서울특별시","","한강시민공원뚝섬지구테니스장","서울특별시 광진구 강변북로 139 (자양동)","","N","테니스장","","",""
"경기도","","N",190,"","","정상운영","","지자체","2016-12-31","고양시","실외","","","","1n31OXH6/fo+7YBLBsR2OKWlB3pbAt1g7WFcvsJT4ow=","경기도","테니스장","고양시","","고양시","","","","2020-07-27","공공","경기도","","성라공원테니스장","","","N","테니스장","성사동 269","",""
"대구광역시","","N",191,"","문화체육과","정상운영","위탁운영        ","지자체","2016-11-07","북구","","35.9316464014","41451",30,"tyDg5qZ4mpaxZ/14eQivyEfe24NDuddfhgC5n3N8EIM=","대구광역시","테니스장","북구","태전동","북구","41451","053-665-4322","128.5461576742","2020-07-27","공공","대구광역시","053-665-4322","태전테니스장","대구광역시 북구 칠곡중앙대로 397-20 (태전동)","","N","테니스장","대구광역시 북구 태전동  938","",""
"경기도","","N",192,"","","정상운영","위탁운영        ","지자체","2016-11-07","여주시","","37.3032149389","469107","","gM03lfm2jbwUxWc1A3by1jSRcvadtht2aRgB4Um2Xts=","경기도","테니스장","여주시","","여주시","469107","","127.619074969","2020-07-27","공공","경기도","","하동테니스장","여주시 하동 19-5","","N","테니스장","경기 여주시 하동 19-5","",""
"서울특별시","","N",193,"19960101","문화체육과","정상운영","자체운영        ","지자체","2016-12-31","영등포구","실외","36.49787652957536","07378","","VBtS4HcyLO45z33QdTXinqjvARM+YZOkt6rGNHaMs6M=","서울특별시","테니스장","영등포구","대림동","영등포구","07378","02-2670-3522","127.26543401552541","2018-03-23","공공","서울특별시","02-2670-3522","대림운동장 테니스장","서울특별시 영등포구 가마산로31길 16 (대림동)[*미고시]","19960101","N","테니스장","","","N"
"경기도",50,"N",194,"","체육진흥과","정상운영","","지자체","2016-12-31","성남시","실외","37.4623474593","461817",250,"DxnY4NMrzO8t5QFqxeAQtxprjbjposMNgY737aZXW0I=","경기도","테니스장","성남시","","성남시","461817","031-729-3055","127.162545758","2020-07-27","공공","경기도","031-729-3055","양지테니스장","양지동 986번지","","N","테니스장","경기 성남시 수정구 양지동 986",50,""
"경상북도","","N",195,"","새마을체육산업과","정상운영","위탁운영        ","지자체","2016-11-07","포항시","","36.0993194862422","37558","","jydwgTl5QPYPhyekwsVH0lsX+sKk8AG65nNQoanNxb0=","경상북도","테니스장","포항시","초곡리","포항시","37558","","129.33704432036868","2020-07-27","공공","경상북도","054-270-2804","흥해옥성테니스장","경상북도 포항시 북구 흥해읍 동해대로1459번길 83","","N","테니스장","경상북도 포항시 북구 흥해읍 초곡리 103-1","",""
"경상남도","","N",196,"","의창구청 문화위생과","정상운영","자체운영        ","지자체","2016-12-31","창원시","실외","35.2662380213","51197","","aKKddP8LsxhcXolKSELveoXgGOA5t19d/v80pFqERw0=","경상남도","테니스장","창원시","동정동","창원시 의창구","51197","","128.6170547341","2020-07-27","공공","경상남도","055-212-4063","의창스포츠파크테니스장","경상남도 창원시 의창구 천주로56번길 14 (동정동)","","N","테니스장","","",""
"서울특별시","","N",197,"20061101","서초구청문화체육관광과","정상운영","","지자체","2016-12-31","서초구","","","","","nyItyc1LHFjN5oEwMIuv5e6tSZFZX54rmDrqm+9s1dA=","서울특별시","테니스장","서초구","","서초구","","533-7509","","2016-12-31","공공","서울특별시","02-533-7509","잠원스포츠파크테니스장","","20061101","N","테니스장","","",""
"충청북도","","Y",198,"19990101","선수촌운영부","정상운영","자체운영        ","대한체육회","2016-12-31","","실내","36.981540049746876","27809","","CYkr67cr4RGchcgtlGM8bYgbW9tqKO9QLBejBLYPb/Y=","","테니스장","진천군","회죽리","진천군","27809","043-531-0145","127.42313328817803","2022-10-27","공공","충청북도","043-531-0153","진천선수촌 실내테니스장","충청북도 진천군 광혜원면 선수촌로 105","","N","테니스장","","","X"
"강원도","","N",199,"20030101","동계올림픽지원단","정상운영","자체운영        ","지자체","2016-12-31","정선군","실외","37.4923741057","26111",94,"BTmocoGlrVgSDdVuRK/sfydsUYhrfMq0gKyECpcToSo=","강원도","테니스장","정선군","송계리","정선군","26111","","128.8641153632","2018-04-18","공공","강원도","033-560-2547","임계테니스장","강원도 정선군 임계면 장찬동길 86-11","20030101","N","테니스장","강원도 정선군 임계면 송계리 341-1",100,"X"
"충청남도","","N",200,"","","정상운영","","지자체","2016-12-31","당진시","","","","","4q+Q3ceLbjyTga8mAci/DkIEoZ0OIXl8hivEoK/o1MA=","충청남도","테니스장","당진시","","당진시","","","","2020-07-27","공공","충청남도","","합덕산업단지테니스장","","","N","테니스장","","",""
"서울특별시","","N",201,"20050101","관광체육과","정상운영","위탁운영        ","지자체","2016-11-07","종로구","실외","37.5888758132","03050",48,"2NI8rSggbm7yeRvd6SmnX2pKrFiat51w1Xr1M0ePjNY=","서울특별시","테니스장","종로구","삼청동","종로구","03050","02-2148-1892","126.9828080748","2017-01-20","공공","서울특별시","02-2148-1892","삼청테니스장","서울특별시 종로구 삼청로 156 (삼청동)","20050101","N","테니스장","","",""
