addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"경기도","N","",202,"20220824","정상운영","2023-02-02","없음","37.6071713583914","10113",302,"","/vkGDseShSRLGd7YdXSzpWKOFNStOHgn5Rpmg8I+Evo=","골프","김포시","풍무동","10113","","126.724166858025","2023-02-02","신고","경기도","승우골프","경기도 김포시 풍무로146번길 14(풍무동)","Y","가상체험 체육시설업","경기도 김포시 풍무동 949"
"경기도","N","",203,"20230208","정상운영","2023-02-10","없음","37.6827838455502","10035",401,"","","골프","김포시","도사리","10035","031-997-0791","126.608959791435","2023-02-10","신고","경기도","JY스크린골프","경기도 김포시 통진읍 흥신로 298","Y","가상체험 체육시설업","경기도 김포시 통진읍 도사리 740-4"
"경기도","N","502~503호",204,"20230315","정상운영","2023-03-17","없음","37.4367152421471","14922",207,"502~503호","","골프","시흥시","은행동","14922","","126.797999697143","2023-03-17","신고","경기도","주식회사 은계골프스튜디오","경기도 시흥시 수인로3247번길 19(은행동)","Y","가상체험 체육시설업","경기도 시흥시 은행동 113-11"
"경기도","N","504~506호",205,"20230315","정상운영","2023-03-17","없음","37.4367152421471","14922",408,"504~506호","","골프","시흥시","은행동","14922","","126.797999697143","2023-03-17","신고","경기도","주식회사 은계캠퍼스","경기도 시흥시 수인로3247번길 19(은행동)","Y","가상체험 체육시설업","경기도 시흥시 은행동 113-11"
"경기도","N","",206,"20230307","정상운영","2023-03-17","없음","37.5637312032917","12913",300,"2006호","","골프","하남시","망월동","12913","","127.191741670397","2023-03-17","신고","경기도","보이스캐디 골프아카데미 미사역점","경기도 하남시 미사강변동로 95(망월동)","Y","가상체험 체육시설업","경기도 하남시 망월동 1100 힐스테이트 미사역 그랑파사쥬(12-1BL)"
"경기도","N","3,4층 (하갈동)",207,"20230130","정상운영","2023-03-16","없음","37.2555887736651","17096",406,"3,4층 (하갈동)","","골프","용인시","하갈동","17096","031-274-3322","127.097357132343","2023-03-17","신고","경기도","어썸(ASOME) 스크린 골프","경기도 용인시 기흥구 하갈로86번길 3(하갈동)","Y","가상체험 체육시설업","경기도 용인시 기흥구 하갈동 232-3"
"울산광역시","N","",208,"20230215","정상운영","2023-02-16","실내","0","44209",495,"4층 (상안동)","","골프","북구","","44209","052-294-1357","0","2023-02-16","신고","울산광역시","베스트스크린골프","울산광역시 북구 신답1길 7(상안동)","Y","가상체험 체육시설업","울산광역시 북구 상안동 358-46"
"전라남도","N","",209,"20210128","정상운영","2023-03-21","없음","34.9445432625342","57781",294,"","","골프","광양시","중동","57781","","127.686518813401","2023-03-21","신고","전라남도","프렌즈스크린골프 중마점","전라남도 광양시 불로로 65(중동)","Y","가상체험 체육시설업","전라남도 광양시 중동 1429-1"
"경기도","N","",210,"20221213","정상운영","2023-02-09","없음","37.0068096269426","17548",469,"2동 2층 201호","","골프","안성시","","17548","","127.189946654559","2023-02-13","신고","경기도","더 시그니처 라운지","경기도 안성시 공도읍 서동대로 4391","Y","가상체험 체육시설업","경기도 안성시 공도읍 마정리 512-2"
"서울특별시","N","",211,"20131129","정상운영","2016-12-31","실내","37.504717382","08220",1171,"","aYp8DvkCfNvo5rqNW5K23Eq3apOknk4/l7YCQ1eWQD0=","골프","구로구","고척동","08220","02-2688-0753","126.8702554526","2023-03-04","신고","서울특별시","(주) 제니스스크린","서울특별시 구로구 안양천로539길 11 (고척동)","Y","가상체험 체육시설업","서울특별시 구로구 고척동 60-34 제니스스포츠클럽"
"대구광역시","N","3층 301호",212,"20220624","정상운영","2022-06-27","없음","35.9043751816769","41517",1018,"3층 301호","VopAVCuueFImeSHwfm8CZQbjg1EYber4VT31qQU5C8o=","골프","북구","산격동","41517","","128.610470642704","2023-03-25","신고","대구광역시","지디알아카데미 산격엑스코점","대구광역시 북구 유통단지로8길 50(산격동)","Y","가상체험 체육시설업","대구광역시 북구 산격동 288-1"
"경기도","N","",213,"20230220","정상운영","2023-05-03","없음","0","12036",126,"","","골프","남양주시","양지리","12036","","0","2023-05-03","신고","경기도","머슬&키즈 골프아카데미","경기도 남양주시 오남읍 진건오남로 958","Y","가상체험 체육시설업","경기도 남양주시 오남읍 양지리 754-2"
"경상남도","N",".",214,"20210501","정상운영","2021-11-04","없음","35.3912089267561","","","","gZ+EjSUYz7wdr8gvX4zd9KLywT+RDo/rCv6bVsR/Vyc=","골프연습장","밀양시","송지리","","055-359-4677","128.839494362675","2023-03-17","공공","경상남도","삼랑진 파크골프장","경남 밀양시 삼랑진읍 송지리 476-1","N","골프연습장","경남 밀양시 삼랑진읍 송지리 476-1"
"서울특별시","N","지하1층,지상1층",215,"20091012","정상운영","2016-12-27","실내","","",1256,"지하1,지상1층 (등촌동)","7o1x7TKn0NE8nMh7fDc+t3b9ym50cfKsbCedpsZSQaY=","골프","강서구","등촌동","","","","2023-02-03","신고","서울특별시","캠프골프","서울특별시 강서구 공항대로 365, 지하1,지상1층 (등촌동)","Y","가상체험 체육시설업","서울특별시 강서구 등촌동 661-10 지하1층,지상1층 "
"대구광역시","N","",216,"20210917","정상운영","2021-11-26","실내","","42264",396,"2층 (사월동)","9gWihgmpMQx06etAOi4YxSybipsD/8sFwrj9EHCGsO0=","골프","수성구","사월동","42264","","","2023-02-03","신고","대구광역시","이태규 골프 아카데미","대구광역시 수성구 성동로15길 52, 2층 (사월동)","Y","가상체험 체육시설업","대구광역시 수성구 사월동 163-1 "
"경상남도","N",".",217,"20210601","정상운영","2021-11-04","없음","35.370180969925","","","","X54Czao+bLdmPruCvTjQ5xH2qHQauivfhE1omdVZReg=","골프연습장","밀양시","수산리","","055-359-4676","128.717611248902","2023-03-17","공공","경상남도","하남 파크골프장","경남 밀양시 하남읍 수산리 420-10","N","골프연습장","경남 밀양시 하남읍 수산리 420-10"
"서울특별시","N","신도림포스빌 지하101-2호",218,"20210910","정상운영","2022-03-07","실내","37.5056956285862","08289",805,"신도림포스빌 지하101-2호","1cPK+EZ20DhbwOnvJ2KEZHvqorkSmW+UodIRd1ojC7I=","골프","구로구","구로동","08289","02-866-7110","126.891648310229","2023-02-17","신고","서울특별시","지명스크린골프","서울특별시 구로구 새말로 102(구로동)","Y","가상체험 체육시설업","서울특별시 구로구 구로동 26 신도림포스빌"
"서울특별시","N","",219,"20211229","정상운영","2022-11-11","없음","37.5071304673876","06174",302,"","JoHuLkh8MZC6YIKp8lBfNhsuVpVxS6gU+MRX97TK/eE=","골프","강남구","대치동","06174","","127.064700311206","2023-02-17","신고","서울특별시","더식스골프스튜디오 삼성점","서울특별시 강남구 영동대로 422(대치동)","Y","가상체험 체육시설업","서울특별시 강남구 대치동 1001-1"
"경기도","N","",220,"20130730","정상운영","2023-02-03","실내","37.2672911487482","16461",346,"","i6MhnhVe9ybgAsp314dgzEWGey8EI2VLmqfI/f3YwHM=","골프","수원시","매산로2가","16461","","127.005210310528","2023-05-19","신고","경기도","홍익스크린골프","경기도 수원시 팔달구 갓매산로 31(매산로2가)","Y","가상체험 체육시설업","경기도 수원시 팔달구 매산로2가 66-1 홍익스포츠프라자"
"경기도","N","",221,"20201202","정상운영","2023-04-13","없음","37.1803341544378","18490",418,"","","골프","화성시","","18490","031-376-0754","127.12373548999","2023-04-14","신고","경기도","디케이 골프연습장","경기도 화성시 왕배산1길 16 (목동)","Y","가상체험 체육시설업","경기도 화성시 목동 451-1"
"경기도","N","",222,"20200515","정상운영","2023-04-13","없음","37.1522952842143","18510",310,"","","골프","화성시","","18510","031-8055-7716","127.122757711468","2023-04-14","신고","경기도","kakao VX 동탄2","경기도 화성시 경기동로 476 (장지동)","Y","가상체험 체육시설업","경기도 화성시 장지동 809-2"
"대구광역시","N","1,2,3층",223,"20221114","정상운영","2023-02-17","없음","35.8698235271282","41251",985,"1,2,3층","","골프","동구","신천동","41251","053-759-7553","128.628855410135","2023-02-17","신고","대구광역시","아보스 스크린골프","대구광역시 동구 동부로30길 80(신천동)","N","가상체험 체육시설업","대구광역시 동구 신천동 343-1"
"대구광역시","N","2,3층",224,"20230216","정상운영","2023-02-17","없음","35.9092920272153","41036",475,"2,3층","","골프","동구","도동","41036","053-981-7553","128.644860600909","2023-02-17","신고","대구광역시","도동스크린골프","대구광역시 동구 팔공로24길 71(도동)","Y","가상체험 체육시설업","대구광역시 동구 도동 3-22 도동골프연습장"
"대구광역시","N","506호,507호",225,"20150715","정상운영","2016-12-07","실내","35.8781530942","41069",441,"","YQ9VMRZ2r1Gf5UhtCy/zvYonskZhudUy79YNdCPAB1c=","골프","동구","신서동","41069","","128.7321715769","2023-02-17","신고","대구광역시","제이스스크린골프","대구광역시 동구 이노밸리로 321 (신서동)","Y","가상체험 체육시설업","대구광역시 동구 신서동  1149-4"
"경기도","N","",226,"20170207","정상운영","2023-02-02","없음","37.6451553007371","10071",1896,"","lt4pAhn0CFnsLrtEwmEutHTfTK2kyNyeOQJB0Uwq7R4=","골프","김포시","구래동","10071","","126.625590298033","2023-02-03","신고","경기도","YJ 골프클럽","경기도 김포시 김포한강9로 95(구래동)","Y","가상체험 체육시설업","경기도 김포시 구래동 6882-6"
"경기도","N","",227,"20161201","정상운영","2023-02-02","없음","37.6441737471211","10071",1015,"","0taKaw0PD6atP1aRkNNTdDnhsfCxXcqYqzq2THhZUg4=","골프","김포시","구래동","10071","","126.626548251771","2023-02-03","신고","경기도","프라임 골프존","경기도 김포시 김포한강9로76번길 11(구래동)","Y","가상체험 체육시설업","경기도 김포시 구래동 6883-10"
"경기도","N","",228,"20210107","정상운영","2021-12-19","없음","","11500",351,"2층 (어둔동)","8NLp8Vs7WL43IsgKN3DFsbQ8ikmte2Z6ddwbPiHqac8=","골프","양주시","어둔동","11500","","","2023-03-04","신고","경기도","골드스크린","경기도 양주시 양주산성로 350, 2층 (어둔동)","Y","가상체험 체육시설업","경기도 양주시 어둔동 267-6 "
"충청북도","N","",229,"20230106","정상운영","2023-02-03","없음","36.6204643244043","28640",894,"","NCE9bbq+TJUjHlxhlkttqOLji2qvqwnbd3gN9IV25ks=","골프","청주시","산남동","28640","043-298-0722","127.467290808116","2023-02-03","신고","충청북도","CJB GDR아카데미 골프연습장","충청북도 청주시 서원구 1순환로 854(산남동)","Y","가상체험 체육시설업","충청북도 청주시 서원구 산남동 320 CJB미디어센터"
"부산광역시","N","",230,"20190409","정상운영","2021-06-09","실내","35.2293844986653","46536",1841,"","/eYqVOcYMvfXf7bY78plvC+btYhO3xZ01g4y+t6nnA0=","골프","북구","화명동","46536","051-361-0900","129.016612808753","2023-04-07","신고","부산광역시","드림스크린골프","부산광역시 북구 화명대로94번길 116 (화명동)","Y","가상체험 체육시설업","부산광역시 북구 화명동 1161-1"
"충청북도","N","두꺼비빌딩",231,"20230120","정상운영","2023-02-03","없음","0","28625",277,"703호 (산남동)","lYv+dJ7sRYGGsjkqjqxKIuGWui8czwnkoP6QBERic+c=","골프","청주시","","28625","","0","2023-02-03","신고","충청북도","마음골프연습장","충청북도 청주시 서원구 산남로62번길 15(산남동)","Y","가상체험 체육시설업","충청북도 청주시 서원구 산남동 588 두꺼비빌딩"
"경기도","N","",232,"20140526","폐업","2020-11-17","없음","37.4348749660013","14327",498,"","LY3+jsVPkdfXfKkElTZRerp9Q7z42gqtY72Ls1b7k2c=","골프","광명시","소하동","14327","02-897-2388","126.880973129281","2023-02-17","신고","경기도","세왕스크린골프존","경기도 광명시 오리로366번길 14 (소하동)","Y","가상체험 체육시설업","경기도 광명시 소하동 1265"
"경상북도","N","",233,"20180312","정상운영","2020-11-11","없음","35.8636125479464","38095",145,"","JNFJJmQj9Bc4WEQexgDxFYdDm/pPXgDpcEwYgqfnZdE=","골프","경주시","용강동","38095","054-749-0101","129.224895015797","2023-03-04","신고","경상북도","동일스크린골프","경상북도 경주시 소금강로61번길 45 (용강동)","Y","가상체험 체육시설업","경상북도 경주시 용강동 1326-2"
"경기도","Y","",234,"19999999","정상운영","2019-03-12","없음","37.306732671299","16893","","","wMK4j1zzzsxymXIjZucWs48ld91yFygOcblg8dOg4JA=","골프연습장","용인시","청덕동","16893","031-679-9841","127.160462250868","2023-02-17","공공","경기도","88CC 골프연습장","경기도 용인시 기흥구 석성로521번길 169(청덕동)","N","골프연습장","경기도 용인시 기흥구 청덕동 80-2 88컨트리클럽"
"경기도","N","",235,"20211118","폐업","2021-12-05","없음","37.3913516568261","14048",332,"","YSPyqrdaYYMY6RMPaPhJ1SjJXpfiypBmh8pTbor4pcY=","골프","안양시","비산동","14048","","126.950431044036","2023-04-07","신고","경기도","브라보 퍼블릭 스크린골프 안양범계-19","경기도 안양시 동안구 시민대로 175(비산동)","Y","가상체험 체육시설업","경기도 안양시 동안구 비산동 1108-1 동안프라자빌딩"
